source,STUDY_ID,newsite,REALM,TAXA,estimated_area_in_sqKm
RivFishTIME,2080032670,G10382,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10384,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1039,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10395,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10397,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1040,Freshwater,fish,0.0001
RivFishTIME,2080032280,G10406,Freshwater,fish,0.0001
RivFishTIME,2080033090,G10409,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1041,Freshwater,fish,0.0001
RivFishTIME,2080032280,G10410,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1042,Freshwater,fish,0.0001
RivFishTIME,2080032280,G10426,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1043,Freshwater,fish,0.0001
RivFishTIME,2080032280,G10431,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10438,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1044,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10444,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10446,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1045,Freshwater,fish,0.0001
RivFishTIME,2080033130,G10452,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1046,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10464,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10468,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1047,Freshwater,fish,0.0001
RivFishTIME,2080033130,G10470,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10479,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1048,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10481,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10486,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1049,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10497,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1050,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10509,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1051,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10512,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10517,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1052,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10520,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10527,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1053,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10538,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1054,Freshwater,fish,0.0001
RivFishTIME,2080033130,G10545,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1055,Freshwater,fish,0.0001
RivFishTIME,2080033130,G10550,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10556,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1056,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10561,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10567,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10568,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1058,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10585,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1059,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10590,Freshwater,fish,0.0001
RivFishTIME,2080033120,G10595,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1060,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10607,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1061,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1062,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10626,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1063,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1064,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1065,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10653,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1066,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1067,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1068,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1069,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10691,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10696,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1070,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10700,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1071,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1072,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10723,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1073,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10739,Freshwater,fish,0.0001
RivFishTIME,7080047060,G1074,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10752,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10761,Freshwater,fish,0.0001
RivFishTIME,2080032680,G10762,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10764,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10788,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10794,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10797,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10800,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10804,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10807,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10808,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10813,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10821,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10826,Freshwater,fish,0.0001
RivFishTIME,2080033010,G10828,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10846,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10853,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10855,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10859,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10867,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10886,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10894,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10895,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10913,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10926,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10950,Freshwater,fish,0.0001
RivFishTIME,2080033190,G10960,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10965,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10967,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10973,Freshwater,fish,0.0001
RivFishTIME,2080032230,G10978,Freshwater,fish,0.0001
RivFishTIME,2080032870,G10980,Freshwater,fish,0.0001
RivFishTIME,2080033200,G10982,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10988,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10994,Freshwater,fish,0.0001
RivFishTIME,2080033080,G10995,Freshwater,fish,0.0001
RivFishTIME,2080033080,G11025,Freshwater,fish,0.0001
RivFishTIME,2080033290,G11059,Freshwater,fish,0.0001
RivFishTIME,2080033200,G11069,Freshwater,fish,0.0001
RivFishTIME,2080033290,G11080,Freshwater,fish,0.0001
RivFishTIME,2080032870,G11091,Freshwater,fish,0.0001
RivFishTIME,2080033290,G11095,Freshwater,fish,0.0001
RivFishTIME,2080032680,G11096,Freshwater,fish,0.0001
RivFishTIME,2080033200,G11105,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11148,Freshwater,fish,0.0001
RivFishTIME,2080032870,G11165,Freshwater,fish,0.0001
RivFishTIME,2080031960,G11171,Freshwater,fish,0.0001
RivFishTIME,2080031960,G11213,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11218,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11220,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11233,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11239,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11253,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11257,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11263,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11264,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11273,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11302,Freshwater,fish,0.0001
RivFishTIME,2080033330,G11367,Freshwater,fish,0.0001
RivFishTIME,2080033400,G11372,Freshwater,fish,0.0001
RivFishTIME,2080033400,G11374,Freshwater,fish,0.0001
RivFishTIME,2080033400,G11375,Freshwater,fish,0.0001
RivFishTIME,2080033400,G11376,Freshwater,fish,0.0001
RivFishTIME,2080033400,G11377,Freshwater,fish,0.0001
RivFishTIME,2080032970,G11429,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11440,Freshwater,fish,0.0001
RivFishTIME,2080032970,G11447,Freshwater,fish,0.0001
RivFishTIME,2080033450,G11465,Freshwater,fish,0.0001
RivFishTIME,2080033450,G11473,Freshwater,fish,0.0001
RivFishTIME,2080033450,G11476,Freshwater,fish,0.0001
RivFishTIME,2080033450,G11479,Freshwater,fish,0.0001
RivFishTIME,2080033450,G11480,Freshwater,fish,0.0001
RivFishTIME,2080033320,G11502,Freshwater,fish,0.0001
RivFishTIME,2080032600,G11529,Freshwater,fish,0.0001
RivFishTIME,2080032680,G11607,Freshwater,fish,0.0001
RivFishTIME,2080032600,G11719,Freshwater,fish,0.0001
RivFishTIME,2080032410,G11864,Freshwater,fish,0.0001
RivFishTIME,2080032680,G11877,Freshwater,fish,0.0001
RivFishTIME,2080032600,G11971,Freshwater,fish,0.0001
RivFishTIME,2080032600,G12145,Freshwater,fish,0.0001
RivFishTIME,2080031470,G12154,Freshwater,fish,0.0001
RivFishTIME,2080050510,G3044,Freshwater,fish,0.0001
RivFishTIME,2080050510,G3205,Freshwater,fish,0.0001
RivFishTIME,2080029400,G351,Freshwater,fish,0.0001
RivFishTIME,2080029400,G353,Freshwater,fish,0.0001
RivFishTIME,2080029400,G450,Freshwater,fish,0.0001
RivFishTIME,2080049290,G4522,Freshwater,fish,0.0001
RivFishTIME,2080049290,G4541,Freshwater,fish,0.0001
RivFishTIME,2080029400,G464,Freshwater,fish,0.0001
RivFishTIME,2080029400,G468,Freshwater,fish,0.0001
RivFishTIME,2080029400,G518,Freshwater,fish,0.0001
RivFishTIME,2080053670,G5289,Freshwater,fish,0.0001
RivFishTIME,2080053790,G5537,Freshwater,fish,0.0001
RivFishTIME,2080029400,G555,Freshwater,fish,0.0001
RivFishTIME,2080029400,G562,Freshwater,fish,0.0001
RivFishTIME,2080029400,G568,Freshwater,fish,0.0001
RivFishTIME,2080053260,G5689,Freshwater,fish,0.0001
RivFishTIME,2080029400,G578,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7264,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7265,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7267,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7272,Freshwater,fish,0.0001
RivFishTIME,2080020620,G7280,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7290,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7293,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7294,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7299,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7336,Freshwater,fish,0.0001
RivFishTIME,2080021970,G7342,Freshwater,fish,0.0001
RivFishTIME,2080021890,G7343,Freshwater,fish,0.0001
RivFishTIME,2080021860,G7344,Freshwater,fish,0.0001
RivFishTIME,2080021860,G7347,Freshwater,fish,0.0001
RivFishTIME,2080021820,G7348,Freshwater,fish,0.0001
RivFishTIME,2080021800,G7355,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7357,Freshwater,fish,0.0001
RivFishTIME,2080021030,G7358,Freshwater,fish,0.0001
RivFishTIME,2080022030,G7361,Freshwater,fish,0.0001
RivFishTIME,2080021990,G7369,Freshwater,fish,0.0001
RivFishTIME,2080022080,G7370,Freshwater,fish,0.0001
RivFishTIME,2080022080,G7372,Freshwater,fish,0.0001
RivFishTIME,2080021970,G7386,Freshwater,fish,0.0001
RivFishTIME,2080016510,G7438,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7454,Freshwater,fish,0.0001
RivFishTIME,2080021310,G7513,Freshwater,fish,0.0001
RivFishTIME,2080021300,G7515,Freshwater,fish,0.0001
RivFishTIME,2080021280,G7516,Freshwater,fish,0.0001
RivFishTIME,2080021350,G7517,Freshwater,fish,0.0001
RivFishTIME,2080021360,G7519,Freshwater,fish,0.0001
RivFishTIME,2080021780,G7533,Freshwater,fish,0.0001
RivFishTIME,2080021560,G7539,Freshwater,fish,0.0001
RivFishTIME,2080021690,G7543,Freshwater,fish,0.0001
RivFishTIME,2080021220,G7569,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7602,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7701,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7702,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7703,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7714,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7719,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7724,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7725,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7731,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7732,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7734,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7735,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7736,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7740,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7743,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7745,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7746,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7748,Freshwater,fish,0.0001
RivFishTIME,2080022970,G7756,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7791,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7805,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7881,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7913,Freshwater,fish,0.0001
RivFishTIME,2080022150,G7922,Freshwater,fish,0.0001
RivFishTIME,2080023010,G7968,Freshwater,fish,0.0001
RivFishTIME,2080016510,G7986,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8069,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8091,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8096,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8117,Freshwater,fish,0.0001
RivFishTIME,2080022970,G8121,Freshwater,fish,0.0001
RivFishTIME,2080022970,G8122,Freshwater,fish,0.0001
RivFishTIME,2080022150,G8126,Freshwater,fish,0.0001
RivFishTIME,2080022970,G8127,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8128,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8134,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8140,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8143,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8145,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8170,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8173,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8175,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8176,Freshwater,fish,0.0001
RivFishTIME,2080022970,G8178,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8179,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8181,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8184,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8185,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8205,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8215,Freshwater,fish,0.0001
RivFishTIME,2080020620,G8255,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8266,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8275,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8280,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8293,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8303,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8306,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8308,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8320,Freshwater,fish,0.0001
RivFishTIME,2080020330,G8325,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8349,Freshwater,fish,0.0001
RivFishTIME,2080020590,G8427,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8441,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8442,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8466,Freshwater,fish,0.0001
RivFishTIME,2080020330,G8504,Freshwater,fish,0.0001
RivFishTIME,2080022150,G8519,Freshwater,fish,0.0001
RivFishTIME,2080020730,G8567,Freshwater,fish,0.0001
RivFishTIME,2080020790,G8568,Freshwater,fish,0.0001
RivFishTIME,2080021030,G8569,Freshwater,fish,0.0001
RivFishTIME,2080016510,G8680,Freshwater,fish,0.0001
RivFishTIME,2080023010,G8724,Freshwater,fish,0.0001
RivFishTIME,2080020010,G8847,Freshwater,fish,0.0001
RivFishTIME,2080020240,G8849,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8871,Freshwater,fish,0.0001
RivFishTIME,2080017150,G8873,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8877,Freshwater,fish,0.0001
RivFishTIME,2080017150,G8884,Freshwater,fish,0.0001
RivFishTIME,2080017150,G8888,Freshwater,fish,0.0001
RivFishTIME,2080020130,G8902,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8910,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8916,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8917,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8922,Freshwater,fish,0.0001
RivFishTIME,2080020240,G8926,Freshwater,fish,0.0001
RivFishTIME,2080020120,G8932,Freshwater,fish,0.0001
RivFishTIME,7080034520,G9014,Freshwater,fish,0.0001
RivFishTIME,2080032600,G9128,Freshwater,fish,0.0001
RivFishTIME,2080031490,G9206,Freshwater,fish,0.0001
RivFishTIME,2080031310,G9275,Freshwater,fish,0.0001
RivFishTIME,2080031310,G9276,Freshwater,fish,0.0001
RivFishTIME,2080031310,G9278,Freshwater,fish,0.0001
RivFishTIME,2080031490,G9296,Freshwater,fish,0.0001
RivFishTIME,2080031410,G9327,Freshwater,fish,0.0001
RivFishTIME,1080023890,G934,Freshwater,fish,0.0001
RivFishTIME,1080023890,G935,Freshwater,fish,0.0001
RivFishTIME,2080031070,G9357,Freshwater,fish,0.0001
RivFishTIME,1080023950,G936,Freshwater,fish,0.0001
RivFishTIME,2080031160,G9366,Freshwater,fish,0.0001
RivFishTIME,2080031210,G9379,Freshwater,fish,0.0001
RivFishTIME,2080031160,G9389,Freshwater,fish,0.0001
RivFishTIME,2080031160,G9391,Freshwater,fish,0.0001
RivFishTIME,2080031210,G9393,Freshwater,fish,0.0001
RivFishTIME,2080031210,G9396,Freshwater,fish,0.0001
RivFishTIME,2080031160,G9421,Freshwater,fish,0.0001
RivFishTIME,2080031160,G9422,Freshwater,fish,0.0001
RivFishTIME,2080030880,G9455,Freshwater,fish,0.0001
RivFishTIME,2080030880,G9456,Freshwater,fish,0.0001
RivFishTIME,2080030770,G9464,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9475,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9477,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9478,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9481,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9486,Freshwater,fish,0.0001
RivFishTIME,2080030760,G9487,Freshwater,fish,0.0001
RivFishTIME,2080030760,G9488,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9495,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9498,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9503,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9504,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9515,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9523,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9525,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9526,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9530,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9533,Freshwater,fish,0.0001
RivFishTIME,2080030760,G9535,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9537,Freshwater,fish,0.0001
RivFishTIME,2080030650,G9541,Freshwater,fish,0.0001
RivFishTIME,2080030650,G9542,Freshwater,fish,0.0001
RivFishTIME,2080030650,G9544,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9548,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9551,Freshwater,fish,0.0001
RivFishTIME,2080030760,G9558,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9562,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9568,Freshwater,fish,0.0001
RivFishTIME,2080030630,G9570,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9572,Freshwater,fish,0.0001
RivFishTIME,2080030760,G9573,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9575,Freshwater,fish,0.0001
RivFishTIME,2080030660,G9577,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9586,Freshwater,fish,0.0001
RivFishTIME,2080030710,G9589,Freshwater,fish,0.0001
RivFishTIME,2080030630,G9602,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9609,Freshwater,fish,0.0001
RivFishTIME,2080030630,G9610,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9613,Freshwater,fish,0.0001
RivFishTIME,2080030630,G9614,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9618,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9619,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9620,Freshwater,fish,0.0001
RivFishTIME,2080030630,G9624,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9626,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9631,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9632,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9633,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9635,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9638,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9639,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9640,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9643,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9644,Freshwater,fish,0.0001
RivFishTIME,2080030570,G9645,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9652,Freshwater,fish,0.0001
RivFishTIME,2080030650,G9657,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9659,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9661,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9665,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9682,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9684,Freshwater,fish,0.0001
RivFishTIME,2080031060,G9685,Freshwater,fish,0.0001
RivFishTIME,2080031060,G9687,Freshwater,fish,0.0001
RivFishTIME,2080031060,G9690,Freshwater,fish,0.0001
RivFishTIME,2080030610,G9692,Freshwater,fish,0.0001
RivFishTIME,2080030560,G9700,Freshwater,fish,0.0001
RivFishTIME,2080031060,G9702,Freshwater,fish,0.0001
RivFishTIME,2080030560,G9741,Freshwater,fish,0.0001
RivFishTIME,2080030460,G9757,Freshwater,fish,0.0001
RivFishTIME,2080032990,G9775,Freshwater,fish,0.0001
RivFishTIME,2080030430,G9799,Freshwater,fish,0.0001
RivFishTIME,2080032990,G9801,Freshwater,fish,0.0001
RivFishTIME,2080030430,G9805,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9809,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9816,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9821,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9825,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9826,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9827,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9831,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9834,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9840,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9850,Freshwater,fish,0.0001
RivFishTIME,2080030650,G9852,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9858,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9863,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9868,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9870,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9878,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9879,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9880,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9882,Freshwater,fish,0.0001
RivFishTIME,2080032990,G9887,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9893,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9897,Freshwater,fish,0.0001
RivFishTIME,2080032990,G9899,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9900,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9901,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9905,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9908,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9921,Freshwater,fish,0.0001
RivFishTIME,2080030370,G9924,Freshwater,fish,0.0001
RivFishTIME,2080030420,G9925,Freshwater,fish,0.0001
SwissLakePhyto,lake walensee,L1WA,Freshwater,freshwater plants,24.19
SwissLakePhyto,lake zurich,L2UZ,Freshwater,freshwater plants,88.66
SwissLakePhyto,lake luzern,L3LU,Freshwater,freshwater plants,113.6
SwissLakePhyto,lake zurich,L4LZ,Freshwater,freshwater plants,88.66
SwissLakePhyto,lake sempach,L5SE,Freshwater,freshwater plants,14.5
SwissLakePhyto,lake hallwil,L6HA,Freshwater,freshwater plants,10.3
SwissLakePhyto,lake baldegg,L7BA,Freshwater,freshwater plants,5.2
SwissLakePhyto,lake greifensee,L8GR,Freshwater,freshwater plants,8.45
SwissLakeZoo,lake zurich,ZH,Freshwater,freshwater invertebrates,88.66
SwissLakeZoo,lake luzern,LU,Freshwater,freshwater invertebrates,113.6
SwissLakeZoo,lake sempach,SEM,Freshwater,freshwater invertebrates,14.5
SwissLakeZoo,lake hallwil,HAL,Freshwater,freshwater invertebrates,10.3
SwissLakeZoo,lake greifensee,GRE,Freshwater,freshwater invertebrates,8.45
SwissLakeZoo,lake baldegg,BAL,Freshwater,freshwater invertebrates,5.2
Zooplankton2014,239,239,Freshwater,freshwater invertebrates,NA
Zooplankton2014,373,373,Freshwater,freshwater invertebrates,NA
Zooplankton2014,BC,BC,Freshwater,freshwater invertebrates,0.487
Zooplankton2014,CH,CH,Freshwater,freshwater invertebrates,1.26
Zooplankton2014,CR,CR,Freshwater,freshwater invertebrates,4.45
Zooplankton2014,CS,CS,Freshwater,freshwater invertebrates,4.4
Zooplankton2014,DK,DK,Freshwater,freshwater invertebrates,0.91
Zooplankton2014,HP,HP,Freshwater,freshwater invertebrates,0.71
Zooplankton2014,HY,HY,Freshwater,freshwater invertebrates,0.21
Zooplankton2014,PL,PL,Freshwater,freshwater invertebrates,0.3
